-65,-65,-63,-60,0,-67,-59,-63
-65,-64,-64,-60,0,-66,-59,-63
-65,-64,-63,-60,0,-67,-59,-63
-65,-65,-63,-60,0,-67,-59,-63
-65,-64,-64,-60,0,-66,-59,-63
-65,-64,-63,-60,0,-67,-59,-63
-65,-64,-63,-60,0,-66,-59,-63
-64,-66,-63,-60,0,-66,-60,-64
-65,-64,-64,-60,0,-66,-59,-64
-65,-64,-63,-60,0,-67,-60,-64
-65,-63,-63,-60,0,-69,-58,-63
-65,-65,-62,-60,0,-69,-59,-65
-67,-64,-62,-57,0,-67,-60,-63
-67,-64,-64,-57,0,-66,-60,-63
-68,-63,-63,-57,0,-69,-60,-63
-65,-65,-64,-60,0,-66,-60,-63
-66,-66,-63,-60,0,-66,-61,-63
-66,-66,-63,-60,0,-67,-62,-63
-68,-68,-63,-60,0,-61,-64,-61
-67,-62,-64,-60,0,-62,-63,-61
-69,-64,-63,-60,0,-63,-63,-62
-66,-62,-64,-63,0,-63,-60,-61
-66,-63,-63,-60,0,-62,-63,-61
-69,-62,-63,-60,0,-62,-65,-60
-68,-62,-63,-60,0,-60,-62,-61
-69,-63,-61,-61,0,-61,-61,-62
-70,-62,-63,-60,0,-63,-63,-62
-70,-63,-63,-60,0,-65,-64,-60
-69,-63,-65,-60,0,-65,-63,-60
-69,-64,-63,-60,0,-65,-66,-61
-68,-63,-62,-60,0,-65,-71,-60
-68,-65,-63,-60,0,-65,-71,-60
-69,-63,-64,-60,0,-64,-66,-60
-67,-63,-65,-60,0,-63,-64,-60
-67,-62,-64,-61,0,-63,-63,-60
-66,-63,-64,-60,0,-62,-65,-60
-66,-64,-64,-60,0,-63,-64,-62
-66,-63,-65,-60,0,-64,-63,-62
-67,-63,-63,-60,0,-65,-63,-62
-68,-63,-63,-59,0,-63,-63,-60
-68,-63,-62,-60,0,-63,-63,-60
-68,-63,-63,-59,0,-63,-64,-60
-68,-65,-64,-60,0,-67,-64,-59
-68,-63,-65,-59,0,-67,-63,-59
-68,-64,-64,-60,0,-67,-63,-59
-67,-63,-65,-60,0,-65,-64,-57
-67,-65,-64,-60,0,-66,-65,-58
-67,-63,-66,-60,0,-65,-64,-58
-66,-63,-64,-60,0,-67,-63,-59
-66,-63,-65,-60,0,-68,-63,-59
-66,-63,-64,-60,0,-69,-63,-59
-66,-63,-63,-60,0,-66,-63,-62
-66,-63,-62,-60,0,-65,-63,-62
-67,-63,-63,-60,0,-64,-64,-62
-66,-63,-63,-60,0,-63,-63,-61
-66,-63,-64,-60,0,-62,-65,-61
-66,-62,-63,-59,0,-63,-63,-61
-67,-63,-64,-60,0,-64,-64,-60
-67,-63,-63,-60,0,-64,-65,-60
-67,-63,-64,-60,0,-64,-66,-60
-69,-63,-62,-60,0,-63,-63,-61
-69,-62,-63,-60,0,-63,-63,-61
-69,-63,-62,-60,0,-63,-63,-61
-69,-62,-63,-60,0,-63,-63,-62
-69,-63,-63,-60,0,-63,-64,-62
-69,-62,-63,-60,0,-63,-63,-62
-69,-63,-63,-60,0,-63,-64,-62
-69,-63,-62,-60,0,-63,-63,-62
-69,-63,-63,-60,0,-62,-64,-62
-69,-63,-62,-60,0,-63,-63,-61
-69,-62,-63,-60,0,-63,-63,-61
-69,-63,-62,-60,0,-63,-63,-61
-69,-63,-63,-60,0,-63,-63,-60
-69,-64,-62,-60,0,-63,-63,-60
-69,-63,-63,-60,0,-63,-63,-61
-68,-63,-63,-60,0,-66,-63,-60
-68,-63,-62,-60,0,-66,-63,-60
-68,-63,-63,-60,0,-66,-64,-60
-68,-63,-63,-60,0,-64,-63,-61
-68,-62,-64,-60,0,-64,-63,-61
-68,-62,-63,-60,0,-63,-63,-61
-69,-63,-63,-61,0,-63,-65,-60
-69,-64,-62,-60,0,-64,-66,-60
-69,-63,-63,-61,0,-63,-65,-60
-68,-63,-63,-62,0,-65,-64,-60
-68,-63,-63,-61,0,-65,-63,-59
-68,-63,-63,-61,0,-66,-63,-60
-69,-62,-63,-61,0,-63,-65,-61
-69,-61,-65,-62,0,-63,-64,-62
